Node 1,Node 2,Score Player 1,Score Player 2
1210,162,398,153
1210,1946,386,171
1210,1947,392,162
1210,1952,402,147
1210,1957,210,240
1210,2176,219,219
1210,2458,226,201
1210,2524,51,296
1210,2640,49,304
1210,3227,51,296
1210,3251,237,242
1210,3829,51,296
1210,3848,388,168
1210,4702,215,225
1210,4900,420,120
1210,5809,55,280
1210,5988,47,312
1210,6268,203,203
1270,114,300,300
1270,162,300,300
1270,184,300,300
1270,257,144,404
1270,281,300,300
1270,310,165,390
1270,339,300,300
1270,407,132,412
1270,646,300,300
1270,648,153,398
1270,697,0,500
1270,704,0,500
1270,769,300,300
1270,791,300,300
1270,992,300,300
1270,1032,300,300
1270,1120,0,500
1270,1131,300,300
1270,1296,300,300
1270,1487,300,300
1270,1568,300,300
1270,1753,135,410
1270,1799,300,300
1270,1850,300,300
1270,1947,300,300
1270,1970,168,388
1270,1996,156,396
1270,2029,0,500
1270,2034,300,300
1270,2237,0,500
1270,2279,0,500
1270,2408,153,398
1270,2439,300,300
1270,2458,144,404
1270,2596,300,300
1270,2605,159,394
1270,2609,156,396
1270,2641,300,300
1270,2789,300,300
1270,2799,300,300
1270,2823,300,300
1270,2927,0,500
1270,2968,300,300
1270,3001,300,300
1270,3086,300,300
1270,3227,0,500
1270,3251,171,386
1270,3284,126,416
1270,3410,300,300
1270,3496,0,500
1270,3582,300,300
1270,3643,300,300
1270,3735,0,500
1270,3810,300,300
1270,3932,174,384
1270,3997,0,500
1270,4033,132,412
1270,4151,0,500
1270,4235,300,300
1270,4314,0,500
1270,4416,300,300
1270,4454,300,300
1270,4591,300,300
1270,4606,132,412
1270,4672,300,300
1270,4717,135,410
1270,4762,300,300
1270,4797,0,500
1270,4886,0,500
1270,4973,174,384
1270,4989,300,300
1270,5125,300,300
1270,5172,300,300
1270,5392,0,500
1270,5399,300,300
1270,5431,147,402
1270,5619,153,398
1270,5651,153,398
1270,5680,300,300
1270,5735,300,300
1270,5776,0,500
1270,5809,0,500
1270,5940,144,404
1270,5977,159,394
1270,5988,0,500
1270,6007,171,386
1270,6105,300,300
1270,6159,153,398
1270,6188,123,418
1270,6195,156,396
1270,6308,300,300
1477,202,300,300
1477,289,300,300
1477,368,300,300
1477,371,300,300
1477,535,300,300
1477,659,300,300
1477,781,300,300
1477,791,300,300
1477,925,218,223
1477,1377,227,232
1477,1441,228,233
1477,1619,99,104
1477,1664,300,300
1477,1799,300,300
1477,1876,300,300
1477,1926,300,300
1477,2127,229,234
1477,2135,215,220
1477,2446,233,238
1477,2472,300,300
1477,2553,300,300
1477,2555,300,300
1477,2570,300,300
1477,2588,300,300
1477,2634,300,300
1477,2639,300,300
1477,2656,215,220
1477,2740,99,104
1477,2772,228,228
1477,2828,300,300
1477,2853,300,300
1477,2965,300,300
1477,2990,231,231
1477,2994,234,234
1477,3001,300,300
1477,3014,300,300
1477,3029,300,300
1477,3127,300,300
1477,3166,300,300
1477,3179,300,300
1477,3392,99,104
1477,3459,99,104
1477,3653,300,300
1477,3718,241,246
1477,3743,99,104
1477,3753,209,214
1477,3792,300,300
1477,3916,300,300
1477,3928,99,104
1477,3979,300,300
1477,3994,223,228
1477,4051,231,231
1477,4058,218,223
1477,4067,300,300
1477,4526,210,215
1477,4535,99,104
1477,4596,300,300
1477,4604,300,300
1477,4758,300,300
1477,4842,300,300
1477,5009,300,300
1477,5150,231,236
1477,5259,226,231
1477,5335,99,104
1477,5338,226,231
1477,5350,99,104
1477,5696,300,300
1477,5725,223,228
1477,5776,99,104
1477,5999,207,207
1477,6007,218,223
1477,6091,300,300
1477,6159,233,233
1477,6238,239,239
1484,114,500,0
1484,182,100,100
1484,226,348,38
1484,371,500,0
1484,1502,104,99
1484,1593,500,0
1484,1614,500,0
1484,1793,500,0
1484,1827,104,99
1484,1850,104,99
1484,1914,336,41
1484,2237,100,100
1484,2261,100,100
1484,2454,104,99
1484,2476,500,0
1484,2545,284,54
1484,2553,500,0
1484,2588,500,0
1484,2639,104,99
1484,2830,316,46
1484,2877,104,99
1484,2895,288,53
1484,2968,500,0
1484,3025,500,0
1484,3029,104,99
1484,3179,104,99
1484,3193,100,100
1484,3263,100,100
1484,4058,328,43
1484,4128,500,0
1484,4561,100,100
1484,4604,500,0
1484,4723,100,100
1484,4824,500,0
1484,4825,316,46
1484,4900,500,0
1484,4973,312,47
1484,5284,100,100
1484,5332,312,47
1484,5348,300,50
1484,5399,104,99
1484,5579,100,100
1484,5640,500,0
1484,5776,100,100
1484,5783,100,100
1484,5858,104,99
1484,6105,104,99
1484,6188,304,49
1568,704,99,104
1568,894,300,300
1568,909,99,104
1568,1032,300,300
1568,1120,99,104
1568,1267,99,104
1568,1352,300,300
1568,1588,300,300
1568,1595,300,300
1568,1914,224,224
1568,1946,300,300
1568,1947,300,300
1568,1952,300,300
1568,1969,237,237
1568,1970,217,217
1568,2176,300,300
1568,2217,234,239
1568,2237,99,104
1568,2322,300,300
1568,2408,220,220
1568,2458,223,223
1568,2524,99,104
1568,2640,99,104
1568,2659,223,228
1568,2803,300,300
1568,2968,300,300
1568,3227,99,104
1568,3228,300,300
1568,3251,229,229
1568,3284,237,237
1568,3829,99,104
1568,3848,300,300
1568,4069,300,300
1568,4088,229,229
1568,4155,300,300
1568,4263,231,231
1568,4416,300,300
1568,4604,300,300
1568,4702,228,233
1568,4881,216,221
1568,4900,300,300
1568,4973,215,215
1568,4989,300,300
1568,5021,300,300
1568,5086,99,104
1568,5226,217,222
1568,5445,99,104
1568,5988,99,104
1568,6147,300,300
1568,6188,213,213
1568,6268,300,300
1732,180,406,141
1732,182,46,316
1732,278,404,144
1732,327,225,215
1732,611,402,147
1732,646,414,129
1732,976,245,205
1732,1032,402,147
1732,1172,240,240
1732,1267,46,316
1732,1276,236,231
1732,1318,213,213
1732,1505,225,220
1732,1578,388,168
1732,1588,237,232
1732,1736,190,240
1732,1970,202,237
1732,2217,250,215
1732,2237,44,324
1732,2282,51,296
1732,2431,238,223
1732,2458,257,167
1732,2545,258,188
1732,2719,55,280
1732,2773,51,296
1732,2823,404,144
1732,2853,217,212
1732,2874,214,234
1732,3026,54,284
1732,3029,231,226
1732,3080,398,153
1732,3421,213,213
1732,3738,213,233
1732,3855,396,156
1732,3928,50,300
1732,3953,428,108
1732,4106,55,280
1732,4128,400,150
1732,4219,227,227
1732,4398,216,211
1732,4434,388,168
1732,4471,402,147
1732,4561,58,268
1732,4604,392,162
1732,4732,212,207
1732,4762,225,220
1732,4763,234,229
1732,4824,392,162
1732,4886,51,296
1732,4996,241,236
1732,5021,402,147
1732,5098,221,216
1732,5123,236,181
1732,5124,400,150
1732,5422,212,212
1732,5524,199,224
1732,5969,402,147
1732,5977,260,200
1732,6062,58,268
1732,6090,59,264
1732,6147,217,212
1732,6191,41,336
1793,182,0,500
1793,769,300,300
1793,1057,150,400
1793,1502,300,300
1793,1593,300,300
1793,1914,117,422
1793,2176,300,300
1793,2237,0,500
1793,2454,300,300
1793,2476,300,300
1793,2545,123,418
1793,2639,300,300
1793,2830,183,378
1793,2895,159,394
1793,2968,300,300
1793,3026,0,500
1793,3260,300,300
1793,3660,144,404
1793,4058,147,402
1793,4449,0,500
1793,4561,0,500
1793,4723,0,500
1793,4824,300,300
1793,4900,300,300
1793,5021,300,300
1793,5155,300,300
1793,5284,0,500
1793,5348,138,408
1793,5399,300,300
1793,5422,300,300
1793,5579,0,500
1793,5584,147,402
1793,5640,300,300
1793,5783,0,500
1793,5850,0,500
1793,5889,300,300
1793,5999,150,400
1793,6116,300,300
1793,6188,126,416
1793,6195,171,386
1793,6363,300,300
1865,87,300,300
1865,368,300,300
1865,1024,171,386
1865,1103,300,300
1865,1595,300,300
1865,1633,300,300
1865,2126,138,408
1865,2134,300,300
1865,2284,0,500
1865,2338,0,500
1865,2475,162,392
1865,2638,123,418
1865,3021,129,414
1865,3108,0,500
1865,3575,300,300
1865,3757,300,300
1865,3799,300,300
1865,3812,300,300
1865,4060,300,300
1865,4086,150,400
1865,4261,300,300
1865,4387,0,500
1865,4506,153,398
1865,4592,300,300
1865,4620,300,300
1865,4668,0,500
1865,4952,0,500
1865,5053,300,300
1865,5186,135,410
1865,5312,300,300
1865,5614,300,300
1865,5619,159,394
1865,5660,300,300
1865,5799,180,380
1865,5808,0,500
1865,6006,300,300
1865,6008,300,300
1865,6065,147,402
1865,6113,138,408
1865,6138,300,300
1865,6205,300,300
1865,6259,0,500
1865,6311,153,398
1914,1377,211,246
1914,1502,225,220
1914,1593,392,162
1914,2237,48,308
1914,2261,50,300
1914,2454,229,224
1914,2476,404,144
1914,2830,226,221
1914,2895,201,271
1914,2968,374,189
1914,3193,42,332
1914,3309,42,332
1914,4163,245,205
1914,4393,406,141
1914,4561,56,276
1914,4723,53,288
1914,4824,390,165
1914,5284,52,292
1914,5348,227,237
1914,5431,228,208
1914,5579,49,304
1914,5640,406,141
1914,5783,49,304
1914,5959,47,312
1914,6188,258,223
2000,364,300,300
2000,572,300,300
2000,1131,300,300
2000,1479,235,235
2000,1969,218,223
2000,2422,99,104
2000,2610,300,300
2000,2927,99,104
2000,3401,300,300
2000,4069,300,300
2000,4088,219,224
2000,4107,300,300
2000,4176,99,104
2000,4192,221,226
2000,4283,217,222
2000,4461,226,231
2000,4900,300,300
2000,5189,99,104
2000,5370,300,300
2000,5643,99,104
2000,5853,300,300
2176,114,300,300
2176,310,222,222
2176,611,300,300
2176,704,99,104
2176,865,99,104
2176,894,300,300
2176,895,99,104
2176,976,241,241
2176,1071,232,232
2176,1120,99,104
2176,1131,300,300
2176,1206,228,233
2176,1311,300,300
2176,1753,221,226
2176,1755,223,228
2176,1926,300,300
2176,1946,300,300
2176,1947,300,300
2176,1952,300,300
2176,1957,231,236
2176,1964,221,226
2176,1969,203,208
2176,2034,300,300
2176,2180,300,300
2176,2237,99,104
2176,2322,300,300
2176,2408,222,222
2176,2422,99,104
2176,2609,218,223
2176,2659,220,220
2176,2799,300,300
2176,2803,300,300
2176,2823,300,300
2176,2834,218,218
2176,2838,300,300
2176,2927,99,104
2176,2968,300,300
2176,3019,99,104
2176,3227,99,104
2176,3284,222,227
2176,3294,99,104
2176,3401,300,300
2176,3448,300,300
2176,3808,99,104
2176,3829,99,104
2176,3997,99,104
2176,4058,215,215
2176,4069,300,300
2176,4076,99,104
2176,4155,300,300
2176,4263,218,218
2176,4653,300,300
2176,4717,214,219
2176,4758,300,300
2176,4900,300,300
2176,4989,300,300
2176,5021,300,300
2176,5056,226,231
2176,5086,99,104
2176,5091,300,300
2176,5125,300,300
2176,5370,300,300
2176,5413,300,300
2176,5445,99,104
2176,5484,300,300
2176,5735,300,300
2176,5835,300,300
2176,5917,99,104
2176,5926,300,300
2176,5940,230,230
2176,5986,300,300
2176,5988,99,104
2176,5999,216,216
2176,6188,219,219
2192,92,300,300
2192,236,300,300
2192,501,0,500
2192,769,300,300
2192,1009,300,300
2192,1076,300,300
2192,1643,0,500
2192,2135,147,402
2192,2714,0,500
2192,2828,300,300
2192,2990,156,396
2192,3014,300,300
2192,3534,300,300
2192,3743,0,500
2192,3979,300,300
2192,4023,147,402
2192,4288,126,416
2192,4638,300,300
2192,5060,141,406
2192,5911,300,300
2192,6143,300,300
2237,182,100,100
2237,245,500,0
2237,323,500,0
2237,670,100,100
2237,769,104,99
2237,974,100,100
2237,999,104,99
2237,1202,104,99
2237,1502,104,99
2237,1593,500,0
2237,1825,500,0
2237,1902,308,48
2237,2029,100,100
2237,2034,104,99
2237,2261,100,100
2237,2454,104,99
2237,2476,500,0
2237,2609,308,48
2237,2659,312,47
2237,2773,100,100
2237,2830,296,51
2237,2895,284,54
2237,2968,500,0
2237,3078,500,0
2237,3150,500,0
2237,3193,100,100
2237,3228,104,99
2237,3251,300,50
2237,3719,308,48
2237,3810,104,99
2237,3949,104,99
2237,4155,500,0
2237,4365,324,44
2237,4449,100,100
2237,4561,100,100
2237,4672,500,0
2237,4723,100,100
2237,4824,500,0
2237,5152,272,57
2237,5284,100,100
2237,5348,284,54
2237,5355,104,99
2237,5399,104,99
2237,5438,300,50
2237,5513,104,99
2237,5579,100,100
2237,5640,500,0
2237,5743,500,0
2237,5783,100,100
2237,5959,100,100
2237,6188,304,49
2237,6207,500,0
2237,6308,104,99
2261,114,500,0
2261,182,100,100
2261,631,288,53
2261,769,104,99
2261,959,100,100
2261,1267,100,100
2261,1502,104,99
2261,1593,500,0
2261,1850,104,99
2261,2454,104,99
2261,2476,500,0
2261,2545,292,52
2261,2773,100,100
2261,2807,500,0
2261,2830,308,48
2261,2895,316,46
2261,2968,500,0
2261,3029,104,99
2261,3398,296,51
2261,3994,316,46
2261,4465,104,99
2261,4561,100,100
2261,4596,104,99
2261,4604,500,0
2261,4723,100,100
2261,4762,104,99
2261,4824,500,0
2261,4863,104,99
2261,5152,312,47
2261,5155,500,0
2261,5284,100,100
2261,5348,284,54
2261,5422,104,99
2261,5640,500,0
2261,5776,100,100
2261,5783,100,100
2261,5858,104,99
2261,5943,100,100
2261,5969,500,0
2261,6105,104,99
2261,6188,328,43
2279,136,104,99
2279,142,100,100
2279,289,104,99
2279,313,100,100
2279,436,300,50
2279,439,300,50
2279,453,280,55
2279,590,104,99
2279,611,500,0
2279,641,500,0
2279,743,100,100
2279,865,100,100
2279,1253,500,0
2279,1534,104,99
2279,1787,100,100
2279,1926,500,0
2279,1957,312,47
2279,2161,500,0
2279,2249,100,100
2279,2397,328,43
2279,2474,100,100
2279,2505,100,100
2279,2521,284,54
2279,2524,100,100
2279,2730,104,99
2279,2772,292,52
2279,2785,500,0
2279,2853,104,99
2279,2940,500,0
2279,3245,104,99
2279,3388,312,47
2279,3410,104,99
2279,3496,100,100
2279,3977,312,47
2279,3982,100,100
2279,4021,500,0
2279,4058,296,51
2279,4061,280,55
2279,4111,100,100
2279,4192,308,48
2279,4263,312,47
2279,4927,272,57
2279,5101,500,0
2279,5125,500,0
2279,5155,500,0
2279,5348,280,55
2279,5431,284,54
2279,5523,316,46
2279,5860,344,39
2279,5915,100,100
2279,5959,100,100
2279,5999,280,55
2279,6002,280,55
2279,6044,100,100
2279,6188,292,52
2408,114,412,132
2408,161,246,231
2408,162,408,138
2408,257,234,219
2408,310,232,232
2408,339,408,138
2408,704,54,284
2408,895,57,272
2408,909,45,320
2408,976,238,223
2408,1071,231,226
2408,1131,210,205
2408,1633,400,150
2408,1753,229,224
2408,1799,402,147
2408,1947,398,153
2408,1952,396,156
2408,2034,242,237
2408,2322,400,150
2408,2439,398,153
2408,2641,218,213
2408,2799,408,138
2408,2803,412,132
2408,2823,392,162
2408,2927,50,300
2408,3086,386,171
2408,3227,48,308
2408,3228,223,223
2408,3284,210,235
2408,3294,66,236
2408,3808,51,296
2408,3829,53,288
2408,3848,402,147
2408,3997,59,264
2408,4033,255,215
2408,4076,63,248
2408,4151,47,312
2408,4155,398,153
2408,4263,233,228
2408,4327,48,308
2408,4606,263,203
2408,4717,196,266
2408,4762,222,222
2408,4797,54,284
2408,4886,62,252
2408,4952,46,316
2408,4989,222,222
2408,5086,50,300
2408,5119,53,288
2408,5370,202,202
2408,5399,212,207
2408,5445,51,296
2408,5619,217,237
2408,5735,236,236
2408,5809,51,296
2408,5850,56,276
2408,5988,55,280
2422,364,500,0
2422,1120,100,100
2422,1131,104,99
2422,1280,100,100
2422,1348,104,99
2422,1479,292,52
2422,1559,304,49
2422,1829,500,0
2422,2481,284,54
2422,2597,100,100
2422,2903,100,100
2422,3235,320,45
2422,3401,500,0
2422,4069,500,0
2422,4088,312,47
2422,4096,104,99
2422,4176,100,100
2422,4192,280,55
2422,4283,312,47
2422,4409,104,99
2422,4461,284,54
2422,4553,104,99
2422,4900,500,0
2422,5189,100,100
2422,5329,100,100
2422,5370,104,99
2422,5399,104,99
2422,5643,100,100
2422,5853,104,99
2422,5887,272,57
2422,6041,100,100
2446,85,406,141
2446,297,225,220
2446,363,45,320
2446,364,422,117
2446,381,217,212
2446,456,214,244
2446,540,60,260
2446,659,234,234
2446,711,398,153
2446,772,236,221
2446,1377,233,208
2446,1592,404,144
2446,1619,47,312
2446,1787,56,276
2446,2144,404,144
2446,2553,400,150
2446,2758,222,227
2446,2771,218,228
2446,2965,390,165
2446,2990,215,205
2446,3014,382,177
2446,3193,48,308
2446,3339,55,280
2446,3411,211,211
2446,3743,54,284
2446,3746,230,230
2446,3855,404,144
2446,3916,396,156
2446,3928,45,320
2446,3979,406,141
2446,4140,224,229
2446,4210,394,159
2446,4281,200,230
2446,4591,212,207
2446,4630,216,261
2446,4829,53,288
2446,4842,386,171
2446,4863,229,224
2446,5009,213,208
2446,5178,43,328
2446,5261,226,226
2446,5324,203,203
2446,5338,233,233
2446,5348,224,224
2446,5381,51,296
2446,5644,410,135
2446,5794,412,132
2446,5917,47,312
2446,5965,398,153
2454,182,99,104
2454,424,300,300
2454,912,99,104
2454,1286,300,300
2454,1593,300,300
2454,2034,300,300
2454,2476,300,300
2454,2545,232,232
2454,2773,99,104
2454,2830,214,214
2454,2895,208,213
2454,2968,300,300
2454,3156,223,228
2454,3294,99,104
2454,3398,224,229
2454,3738,207,212
2454,4465,300,300
2454,4561,99,104
2454,4723,99,104
2454,4762,300,300
2454,4824,300,300
2454,4884,229,234
2454,5086,99,104
2454,5226,219,219
2454,5284,99,104
2454,5348,225,225
2454,5399,300,300
2454,5579,99,104
2454,5640,300,300
2454,5783,99,104
2454,6188,220,220
2476,136,300,300
2476,297,147,402
2476,307,300,300
2476,450,300,300
2476,463,300,300
2476,641,300,300
2476,707,147,402
2476,769,300,300
2476,865,0,500
2476,959,0,500
2476,1455,300,300
2476,1487,300,300
2476,1502,300,300
2476,1587,0,500
2476,1664,300,300
2476,1733,0,500
2476,1990,126,416
2476,2034,300,300
2476,2249,0,500
2476,2369,300,300
2476,2437,300,300
2476,2516,300,300
2476,2527,0,500
2476,2639,300,300
2476,2767,141,406
2476,2771,147,402
2476,2830,153,398
2476,2877,300,300
2476,2895,168,388
2476,2968,300,300
2476,3041,300,300
2476,3135,300,300
2476,3175,0,500
2476,3272,300,300
2476,3410,300,300
2476,3544,156,396
2476,3620,153,398
2476,3637,300,300
2476,3641,123,418
2476,4021,300,300
2476,4058,144,404
2476,4561,0,500
2476,4671,165,390
2476,4723,0,500
2476,4758,300,300
2476,4824,300,300
2476,4911,300,300
2476,4996,300,300
2476,5021,300,300
2476,5119,0,500
2476,5125,300,300
2476,5134,300,300
2476,5155,300,300
2476,5284,0,500
2476,5325,300,300
2476,5348,159,394
2476,5579,0,500
2476,5640,300,300
2476,5674,162,392
2476,5783,0,500
2476,5850,0,500
2476,5860,138,408
2476,6062,0,500
2476,6188,162,392
2476,6196,300,300
2476,6316,159,394
2553,646,300,300
2553,659,300,300
2553,1031,300,300
2553,1301,300,300
2553,1619,0,500
2553,1990,135,410
2553,2740,0,500
2553,2828,300,300
2553,2965,300,300
2553,2990,123,418
2553,3014,300,300
2553,3459,0,500
2553,3575,300,300
2553,3743,0,500
2553,3916,300,300
2553,3928,0,500
2553,3979,300,300
2553,4519,300,300
2553,4842,300,300
2553,4900,300,300
2553,5009,300,300
2553,5264,300,300
2553,5399,300,300
2553,5776,0,500
2553,5917,0,500
2553,6361,300,300
2634,1009,300,300
2634,3770,153,398
2634,3939,300,300
2634,3979,300,300
2634,4235,300,300
2634,5009,300,300
2639,79,99,104
2639,114,300,300
2639,182,99,104
2639,226,218,223
2639,289,300,300
2639,307,300,300
2639,371,300,300
2639,535,300,300
2639,744,225,230
2639,781,300,300
2639,925,213,218
2639,1441,215,220
2639,1449,231,236
2639,1502,300,300
2639,1588,300,300
2639,1614,300,300
2639,1664,300,300
2639,1753,218,223
2639,1799,300,300
2639,1876,300,300
2639,1926,300,300
2639,2191,300,300
2639,2303,232,237
2639,2439,300,300
2639,2472,300,300
2639,2521,242,242
2639,2588,300,300
2639,2596,300,300
2639,2610,300,300
2639,2656,230,230
2639,2740,99,104
2639,2772,230,235
2639,2773,99,104
2639,2830,215,215
2639,2853,300,300
2639,2994,224,229
2639,3029,300,300
2639,3080,300,300
2639,3101,99,104
2639,3179,300,300
2639,3376,300,300
2639,3459,99,104
2639,3753,227,227
2639,3792,300,300
2639,3926,300,300
2639,4051,214,219
2639,4058,228,233
2639,4408,300,300
2639,4434,300,300
2639,4526,225,225
2639,4535,99,104
2639,4561,99,104
2639,4596,300,300
2639,4604,300,300
2639,4758,300,300
2639,4797,99,104
2639,4824,300,300
2639,4825,247,252
2639,4833,99,104
2639,4968,300,300
2639,4973,216,216
2639,5150,227,227
2639,5155,300,300
2639,5168,99,104
2639,5284,99,104
2639,5332,220,220
2639,5335,99,104
2639,5350,99,104
2639,5399,300,300
2639,5515,219,224
2639,5588,300,300
2639,5640,300,300
2639,5662,99,104
2639,5696,300,300
2639,5776,99,104
2639,5999,208,208
2639,6032,300,300
2639,6091,300,300
2639,6105,300,300
2639,6158,99,104
2740,114,500,0
2740,161,320,45
2740,184,500,0
2740,202,500,0
2740,226,320,45
2740,265,500,0
2740,273,104,99
2740,289,104,99
2740,371,500,0
2740,442,104,99
2740,535,104,99
2740,611,500,0
2740,650,296,51
2740,659,104,99
2740,769,104,99
2740,781,500,0
2740,791,500,0
2740,799,500,0
2740,925,292,52
2740,992,500,0
2740,1054,308,48
2740,1064,500,0
2740,1120,100,100
2740,1410,500,0
2740,1441,324,44
2740,1590,292,52
2740,1619,100,100
2740,1664,500,0
2740,1736,308,48
2740,1753,296,51
2740,1799,500,0
2740,1876,500,0
2740,1922,104,99
2740,1926,500,0
2740,1969,340,40
2740,1996,280,55
2740,2072,500,0
2740,2439,500,0
2740,2472,104,99
2740,2524,100,100
2740,2570,500,0
2740,2588,500,0
2740,2656,288,53
2740,2700,104,99
2740,2772,316,46
2740,2822,308,48
2740,2828,500,0
2740,2853,104,99
2740,2977,316,46
2740,2990,296,51
2740,2994,300,50
2740,3001,104,99
2740,3029,104,99
2740,3078,500,0
2740,3101,100,100
2740,3179,104,99
2740,3426,268,58
2740,3459,100,100
2740,3511,104,99
2740,3743,100,100
2740,3753,312,47
2740,3792,104,99
2740,3795,100,100
2740,3916,500,0
2740,3979,500,0
2740,3994,316,46
2740,4051,280,55
2740,4058,304,49
2740,4390,104,99
2740,4408,104,99
2740,4526,268,58
2740,4535,100,100
2740,4596,104,99
2740,4604,500,0
2740,4758,104,99
2740,4799,100,100
2740,4833,100,100
2740,4996,104,99
2740,5009,104,99
2740,5095,500,0
2740,5124,500,0
2740,5150,300,50
2740,5155,500,0
2740,5259,288,53
2740,5335,100,100
2740,5350,100,100
2740,5515,284,54
2740,5662,100,100
2740,5696,500,0
2740,5725,320,45
2740,5776,100,100
2740,5821,100,100
2740,5937,500,0
2740,5999,280,55
2740,6007,312,47
2740,6091,500,0
2740,6105,104,99
2740,6126,104,99
2740,6195,256,61
2740,6208,500,0
2773,81,500,0
2773,114,500,0
2773,226,320,45
2773,282,104,99
2773,307,104,99
2773,340,288,53
2773,450,104,99
2773,459,296,51
2773,553,104,99
2773,1191,104,99
2773,1286,104,99
2773,1388,304,49
2773,1424,100,100
2773,1499,100,100
2773,1566,100,100
2773,1939,100,100
2773,2199,100,100
2773,2282,100,100
2773,2303,272,57
2773,2316,500,0
2773,2351,104,99
2773,2439,500,0
2773,2521,336,41
2773,2545,292,52
2773,2566,500,0
2773,2700,104,99
2773,2822,272,57
2773,2830,280,55
2773,2833,100,100
2773,3025,500,0
2773,3029,104,99
2773,3066,264,59
2773,3078,500,0
2773,3080,500,0
2773,3179,104,99
2773,3257,500,0
2773,3319,500,0
2773,3421,104,99
2773,3538,300,50
2773,3653,500,0
2773,3982,100,100
2773,4347,308,48
2773,4434,500,0
2773,4471,500,0
2773,4522,100,100
2773,4561,100,100
2773,4652,104,99
2773,4762,104,99
2773,4824,500,0
2773,4869,104,99
2773,5027,300,50
2773,5086,100,100
2773,5095,500,0
2773,5122,500,0
2773,5332,296,51
2773,5394,104,99
2773,5422,104,99
2773,5579,100,100
2773,5588,104,99
2773,5969,500,0
2773,5999,324,44
2895,121,53,288
2895,611,408,138
2895,646,398,153
2895,797,224,224
2895,865,55,280
2895,1282,226,206
2895,1502,236,231
2895,1664,408,138
2895,1926,410,135
2895,1957,247,217
2895,1990,205,220
2895,2034,228,228
2895,2249,49,304
2895,2547,400,150
2895,2570,398,153
2895,2767,258,203
2895,2772,218,243
2895,2803,400,150
2895,2894,243,238
2895,2968,404,144
2895,3288,396,156
2895,3593,222,217
2895,3654,402,147
2895,4124,56,276
2895,4263,196,231
2895,4537,51,296
2895,4561,49,304
2895,4579,223,218
2895,4723,51,296
2895,4824,394,159
2895,5028,221,236
2895,5119,51,296
2895,5125,402,147
2895,5348,210,220
2895,5523,231,226
2895,5783,41,336
2895,5850,44,324
2895,5889,207,207
2895,5986,404,144
2895,5996,217,242
2965,659,300,300
2965,1833,162,392
2965,3916,300,300
2965,3928,0,500
2965,3979,300,300
2965,4051,150,400
2965,4630,153,398
2965,4842,300,300
2965,5009,300,300
2965,5178,0,500
2990,202,392,162
2990,289,224,224
2990,501,52,292
2990,1009,226,226
2990,1377,245,220
2990,1619,56,276
2990,2828,420,120
2990,3014,402,147
2990,3046,212,207
2990,3543,53,288
2990,3743,43,328
2990,3916,400,150
2990,3928,53,288
2990,3979,412,132
2990,4288,259,209
2990,4842,408,138
2990,5009,233,233
2990,5060,222,242
2990,5178,49,304
2990,5725,234,224
3108,211,500,0
3108,256,100,100
3108,305,100,100
3108,309,104,99
3108,368,104,99
3108,601,100,100
3108,915,500,0
3108,1024,284,54
3108,1103,104,99
3108,1206,320,45
3108,1296,104,99
3108,1595,104,99
3108,1633,500,0
3108,1692,308,48
3108,1758,104,99
3108,1838,308,48
3108,1936,500,0
3108,1946,500,0
3108,2034,104,99
3108,2035,320,45
3108,2138,500,0
3108,2264,104,99
3108,2435,104,99
3108,2524,100,100
3108,2638,328,43
3108,2640,100,100
3108,2659,320,45
3108,3123,500,0
3108,3127,104,99
3108,3189,500,0
3108,3653,500,0
3108,3757,104,99
3108,3779,100,100
3108,3812,500,0
3108,4086,296,51
3108,4281,336,41
3108,4380,500,0
3108,4387,100,100
3108,4645,104,99
3108,4784,104,99
3108,4840,104,99
3108,4860,104,99
3108,5032,104,99
3108,5091,500,0
3108,5186,316,46
3108,5719,100,100
3108,5808,100,100
3108,5813,104,99
3108,6259,100,100
3108,6292,328,43
3179,114,300,300
3179,226,231,236
3179,289,300,300
3179,371,300,300
3179,535,300,300
3179,925,215,215
3179,1447,300,300
3179,1449,218,223
3179,1614,300,300
3179,1664,300,300
3179,1799,300,300
3179,1876,300,300
3179,1926,300,300
3179,2191,300,300
3179,2344,226,226
3179,2472,300,300
3179,2521,211,211
3179,2656,228,228
3179,2705,300,300
3179,2772,214,219
3179,2853,300,300
3179,2994,233,238
3179,3025,300,300
3179,3029,300,300
3179,3319,300,300
3179,3393,234,234
3179,3459,99,104
3179,3650,300,300
3179,3753,220,220
3179,3792,300,300
3179,3839,300,300
3179,4058,216,221
3179,4390,300,300
3179,4408,300,300
3179,4416,300,300
3179,4434,300,300
3179,4526,203,203
3179,4561,99,104
3179,4604,300,300
3179,4758,300,300
3179,4833,99,104
3179,5124,300,300
3179,5332,234,239
3179,5335,99,104
3179,5350,99,104
3179,5399,300,300
3179,5515,232,232
3179,5696,300,300
3179,5776,99,104
3179,5999,217,217
3179,6041,99,104
3179,6091,300,300
3179,6116,300,300
3228,69,99,104
3228,162,300,300
3228,163,300,300
3228,310,233,233
3228,339,300,300
3228,407,218,223
3228,425,217,222
3228,453,229,234
3228,459,231,231
3228,601,99,104
3228,611,300,300
3228,662,300,300
3228,704,99,104
3228,892,300,300
3228,894,300,300
3228,895,99,104
3228,909,99,104
3228,976,230,230
3228,1103,300,300
