Player,Total Score
3288,14510
3369,6841
3418,11046
4010,4674
4475,5532
4789,8902
739,8207
785,10736
2137,4980
2349,2912
3187,3213
3944,13572
4130,15139
4570,15463
4609,12926
5517,14732
5521,1134
6120,13308
1076,6544
3783,7029
1293,9650
2058,3004
4442,8083
4917,9481
662,10340
1715,10718
4630,18835
5063,5937
5150,13183
239,378
1574,8653
2387,2310
4424,4820
4846,4456
265,29061
1357,5811
1499,14264
3468,11067
4522,11985
5839,8276
5978,15112
999,13075
3638,15400
4165,8926
5382,9690
246,5945
387,9674
397,3111
3053,1924
3930,10815
4403,7196
4484,2372
4510,2280
4258,2036
5847,7872
526,6604
2679,15707
3081,13987
4740,7758
1655,3756
2280,9047
4529,13843
4835,14506
6201,13171
2227,4442
3295,8075
301,7647
2264,26109
2505,9203
2537,11103
3339,24732
4019,9138
253,11193
3398,8100
3297,6338
3397,8900
5308,13183
5403,3075
259,9765
406,1279
1133,6676
1388,5635
2374,2717
2450,6325
257,11645
3086,6843
3895,4923
4033,9084
4606,6989
4702,4005
643,3280
894,5008
2808,13184
3814,1997
659,5139
3379,13866
4801,3359
6253,5568
1047,2330
2182,13220
2212,12662
4721,22239
261,11121
1332,14530
2022,5256
2608,1895
3054,17900
3540,5160
4430,9400
5288,3078
5365,19872
5375,2285
6282,3496
262,10952
1155,16659
1830,16858
4959,8322
5611,6753
6211,6479
263,5185
939,6310
264,300
336,11343
816,9759
845,7586
884,9416
1043,8546
1314,9839
1931,6416
2057,10557
2149,9078
3290,5247
3617,6751
4515,10632
4777,7720
5730,12218
2096,1395
2855,5599
4107,8263
4967,4440
5594,4509
5747,9410
331,4600
4537,13456
960,12316
5881,16794
502,8300
3568,16363
4778,1582
5516,2956
669,4248
932,8372
1022,2887
1101,4214
1278,1956
1907,1913
2483,4621
3062,1806
3090,3716
3843,10480
3866,6297
4112,20587
4136,10823
4297,2692
4377,4148
4657,4628
5377,4241
5470,4490
1017,12667
1318,12530
6283,4604
3796,3082
4232,1559
4282,3755
5286,3636
5495,4706
275,12223
2161,4004
4929,11240
675,3735
3061,14808
4594,5784
4899,4762
302,4008
1425,6144
1442,17977
2127,6748
2860,18003
3260,5599
4338,12873
5415,7220
5673,7152
507,6937
4968,6939
5512,14411
386,8369
1943,3904
2219,5096
5292,17752
5589,2451
2687,9409
3629,2533
3735,16881
3836,7290
4017,1294
4065,4775
6026,2234
4314,13948
1185,5408
1679,13756
3569,6380
4947,15927
4491,8784
6009,12116
1286,24240
3779,18123
4095,12652
5740,3639
1460,4252
286,1115
287,2540
2027,912
1998,16439
2064,11396
2767,21401
4077,4508
4326,10029
4591,30990
5835,12183
467,900
1030,1208
1160,11484
1193,2344
1649,6476
1877,2980
2932,8816
3582,17147
3859,1326
4748,2572
1086,1504
1309,1079
1551,2133
3679,15595
5805,2596
6294,19509
2642,7021
3588,22471
4453,10128
5707,4128
5990,6273
5494,12819
6243,2846
1718,13674
1780,3116
2251,868
2414,10144
3645,2271
4121,16142
6103,1721
1277,5645
1567,1720
2680,727
4208,2068
540,8183
1025,16718
1840,9807
2186,3648
2254,13834
2546,976
3673,2340
3899,9692
4688,7365
5432,13499
5794,5785
1267,15763
1770,6381
1854,1043
2039,1834
3301,8448
3771,5722
3870,5618
4089,4440
4826,3811
547,4230
299,1144
3742,1038
6309,970
1067,10326
1273,5635
1479,4116
3037,2200
3585,501
4497,5481
5058,5699
6378,7727
2067,2868
5780,8168
6041,10140
6263,7964
6359,9828
729,5900
4342,6792
4650,2627
1758,7465
3211,6452
5205,4723
304,4420
1008,2776
1632,1390
3929,8154
6059,9634
305,12097
6052,1104
475,3675
306,11550
1265,5361
1350,7258
2160,10160
2645,3409
2757,14845
3557,8473
3652,5013
4030,7802
4592,9769
5167,13106
5453,7121
5590,6671
6304,15381
3203,1117
5969,13463
1075,11070
2035,1328
2885,4857
3175,17221
5719,5375
1181,2280
3808,11667
4857,12399
2373,5593
671,1565
2395,10180
5301,531
1557,18377
1755,11403
2302,27390
2660,5250
3514,17221
3607,12573
3791,18757
2566,17384
4331,4983
4398,11115
4739,13570
569,9260
1062,5365
4731,4037
1648,600
2739,999
2998,5359
3028,3702
4209,4044
4776,300
5723,11658
1233,1026
2944,3094
635,15788
3556,10952
4028,4615
1405,325
321,472
5671,236
582,1020
2738,14556
4406,1899
5697,4866
344,3249
628,3925
1072,17334
4471,15945
4549,4831
5972,10975
2221,600
325,900
3234,300
4915,600
5508,6027
6361,13244
1581,2752
2535,11322
2851,5913
5277,8922
1178,5814
3733,11206
4394,8664
4567,3081
2901,7068
3026,8949
3156,14162
3738,20537
6364,9141
1610,8652
2342,6447
2513,3531
4431,2891
5678,9050
334,300
2244,5307
337,626
4146,5370
4986,6217
722,4506
1206,19031
3095,2845
1342,9904
4557,9680
341,10433
4001,4704
5276,4078
343,368
5416,976
345,99
2216,1584
346,963
6285,8106
6338,1493
1308,3512
3246,2475
4396,6195
5263,4418
1659,4556
2155,4631
4402,762
5177,5807
5654,11262
5745,15369
3680,7954
5732,10400
352,3336
1680,475
2031,4007
5513,11001
5811,1272
357,600
5337,600
2958,1550
5309,10341
360,2716
2817,2838
6312,11981
361,398
1393,6384
3765,3200
496,2244
1559,8620
1592,5169
2243,6909
3008,8795
3419,1583
5170,2922
5854,5124
888,9087
5041,4152
3135,8405
3272,13156
4289,2362
3562,5580
742,13118
3325,7155
5191,18572
1247,5929
2441,900
2481,5649
1670,5396
559,8150
1647,10706
6088,15231
6151,3557
6168,10926
374,4068
375,826
1371,1195
5586,2392
820,2351
2495,3528
4565,6132
5331,2702
1949,3197
4274,3508
5837,3504
1301,5790
3623,16632
6258,7628
833,10942
2240,1779
1486,3226
1921,3884
4230,2876
1347,14418
2060,11618
2445,3372
5214,10781
5867,7909
1756,2837
2715,17943
2762,4126
3340,12455
4401,2055
5255,300
5553,18908
5701,2673
4105,9687
393,2856
964,3067
2654,10805
1795,442
768,6147
1263,749
3247,621
3287,4260
6184,4966
1849,6468
1870,8320
2411,6666
4527,11112
509,4587
765,1299
2082,3528
2997,1622
3817,5251
4330,5277
5202,5198
5207,5769
5287,9664
401,3406
5451,3906
808,1832
4397,2473
770,2595
2479,2485
3182,5214
4806,2484
5464,6444
3408,6539
3932,3474
840,13076
3360,311
3850,4166
4020,5734
4113,512
5596,12612
5892,5826
1054,10929
4732,6144
2419,8213
2496,1790
4257,9669
6149,16559
2824,7783
3591,5736
4494,5812
6127,17589
4698,2876
5551,6026
5178,12479
2923,6168
422,918
3305,1075
5864,1139
793,7209
5394,6126
3901,6540
5657,4228
5686,1914
1733,10963
2225,6167
2328,13544
4270,901
6327,11556
478,6076
3764,4541
4476,6331
4586,2040
5108,8330
6286,4488
4550,976
429,1382
4341,482
4558,18260
5891,2608
984,1089
1204,6785
1329,2220
4854,1231
484,204
1222,1482
4644,4785
5511,1712
435,3324
2499,396
4971,1568
516,9283
4294,2250
4573,8136
5496,883
5592,4735
5684,2375
2869,3537
3976,8883
1406,1564
1401,8223
2189,3122
2510,815
2121,726
5007,7361
6206,4783
6374,3450
1978,6748
3576,5408
774,3513
2703,3546
2841,3233
2947,600
5035,4542
5660,4192
5924,18107
6084,2979
6146,6207
3727,1836
4368,8373
818,2276
3966,3785
2295,3291
4447,6293
5926,19264
1276,10273
3520,18220
5056,3967
2356,13489
3223,600
4185,3174
2539,3797
5979,1167
2324,8752
882,3384
2516,14520
4709,2599
5862,1012
4241,1908
465,460
6061,1868
2544,6820
4486,2949
2070,9222
2147,441
2714,4780
2972,1921
3649,4117
5282,393
5911,3736
6004,5514
6039,5746
1710,6665
6256,2401
4662,1838
4840,5805
1836,1955
4119,1894
491,4893
473,2804
4599,4203
1238,2658
2310,5036
4513,6474
2006,7386
2290,2821
4831,5081
5946,4113
624,5070
2918,4459
3250,4220
4204,5702
480,1200
481,1102
3691,104
1010,3416
2110,4372
2593,3831
3104,1311
3134,2597
3550,7831
4169,2360
4373,4911
4909,2289
4930,10600
5269,4703
5304,2443
2177,1507
1645,8908
837,1375
3961,1603
490,1263
702,1497
972,404
3366,5128
6096,1002
1919,4133
3686,522
4283,14697
2385,8324
1683,2382
4713,3604
6237,4416
5526,442
6345,8449
4508,2820
717,3969
4349,4175
1382,4809
4154,6966
5225,6793
898,3816
2529,9370
3989,4292
503,2633
1109,2001
3917,2196
1829,3100
4904,267
2937,3294
3713,1703
5544,8260
551,1299
506,1500
2792,3762
3813,12587
4601,4937
4744,16327
5034,7185
3948,5056
3323,2254
514,3872
2309,1044
515,2476
1601,1828
1723,2411
2788,3416
3728,1880
4939,768
518,2952
2420,1256
5360,5528
5501,2340
1674,7122
5690,1770
6219,9854
623,4009
1156,5030
1140,2412
2555,3069
2726,12931
5793,1573
2761,4003
530,867
1575,8759
1583,2714
922,1580
532,2648
2845,567
3518,1691
4153,1415
4521,1661
4877,2164
2949,2300
3064,1410
4219,3386
2259,5059
2530,2140
5138,1863
1386,7952
2677,9426
4646,14577
4278,3472
542,98
1961,6522
3864,6638
1495,2406
1861,804
3414,1337
4234,3392
552,2222
5787,8263
5920,7245
758,5269
2015,291
4841,3631
5600,1258
3763,6577
4441,4199
4564,3316
5538,363
5782,912
3532,1336
2633,10694
562,3384
3804,4731
736,6436
3654,8152
4375,1586
4499,5598
2685,12020
4152,3344
4807,704
954,6756
1519,3063
4773,3797
571,1107
5280,1154
5947,830
575,6659
1684,3592
2396,6168
5851,3816
6175,7664
961,528
5791,628
1940,6072
3466,4765
5810,8585
761,6508
6154,2793
2044,4979
3407,1900
2852,2923
593,2045
4643,636
5975,599
6133,1761
596,2220
2560,5072
5307,1825
3390,7506
3471,2793
3919,7068
4093,770
4966,4520
6181,2107
5527,4397
3910,1015
3757,7296
2175,3894
2430,1718
3450,7182
4775,575
3440,6798
1216,5142
2052,3378
2475,14061
3634,4076
5933,3096
2038,1884
612,604
615,4003
2429,930
6017,4293
1873,704
2667,1875
6012,2861
5749,1191
4426,1767
5875,1459
2674,2019
4502,1118
1776,3183
5123,2908
4552,6655
638,1657
639,300
1892,1526
4597,2864
6209,1337
3172,867
5398,9805
647,920
2989,1895
3790,6639
4783,5244
5948,5748
3924,6965
5595,1101
5872,1183
1228,162
1326,1180
3512,401
4956,455
1451,1662
656,2268
5779,2100
1705,12250
660,2774
5305,3112
1545,5492
2042,771
1844,219
4202,2028
1333,1100
5137,104
2815,3961
1879,3772
1935,2668
2468,11252
2215,7364
3425,4677
688,1087
4127,811
6248,5578
2625,7403
3893,1154
4464,420
2427,2036
5549,2500
5637,501
3041,1217
695,120
697,3623
1617,1539
701,2054
914,1120
2542,108
2960,1604
3505,520
4132,1127
4277,1806
5062,863
5950,368
705,1991
5564,2316
4487,676
707,1992
5222,362
6296,7836
834,3943
712,996
3324,3004
4433,905
4823,4352
4945,3450
6124,768
1345,1278
5487,5972
721,499
3566,952
1580,5055
1917,2319
1310,95
1866,1783
2285,1736
2635,1464
3167,935
4545,2708
4767,1104
726,1974
1699,477
1980,1831
2719,12268
2948,1295
4027,1372
3586,588
2202,2748
2926,7072
1367,4472
2919,4930
5914,3188
2246,406
1134,3105
1686,2016
5755,3990
3606,3709
5240,2153
760,288
3199,104
3368,2511
4207,2034
767,3467
5275,8407
771,1692
2376,2262
6018,2478
3117,1095
778,0
4009,3776
782,1491
4312,567
5344,1356
5362,693
6070,504
2787,1803
4622,1005
796,1044
813,612
1524,1960
3128,1803
802,392
803,6375
1828,3252
4247,1764
5727,1059
4608,621
2423,300
811,801
5317,2027
3798,1007
3853,3228
6348,1561
2790,1363
6240,2347
3333,1363
851,3424
6274,1478
4291,2248
5958,114
1652,5850
3773,825
836,703
2134,3351
2626,1524
5716,4872
5923,3721
3442,1917
844,695
6001,211
6230,603
846,1066
1338,300
2887,1001
1260,1029
3646,3033
3292,550
6337,3721
2506,1622
856,300
3934,2319
2731,2780
5547,2333
864,300
1115,5019
3528,4888
6214,1998
5338,3520
6198,1765
5801,97
874,136
5281,831
1199,1229
2915,1156
6362,2063
3197,277
3249,4178
3299,942
4086,10038
2077,4684
1066,201
3226,5451
5264,4733
1456,2332
905,0
1368,3208
2575,2028
4865,1871
5224,2983
1612,3885
2699,3657
5206,1398
4249,7046
2489,112
1201,1284
3088,601
3696,300
1883,1270
2273,3180
2619,5311
1039,642
1894,1049
5444,4904
5524,6091
5814,8648
2931,3324
5212,2747
4991,2764
6249,1667
3747,1896
5126,2813
5274,3761
6236,2451
2785,4304
4880,2356
940,368
2584,1074
948,3049
949,201
950,1167
2492,1797
1223,1711
5997,738
2854,1324
4924,1731
4987,1302
1743,2460
4913,1200
4603,2791
3416,820
3298,2123
981,1601
982,195
2305,4092
3599,3060
2103,1893
4690,3012
5279,824
5115,298
5306,3717
5995,576
995,474
3832,692
6334,4322
1321,1683
1685,1471
4005,976
1004,48
5330,3244
5231,104
3010,2605
1693,3754
1014,1473
2394,496
1015,1365
4577,3443
2045,8660
5493,1623
4520,1173
3477,482
1056,801
4781,2678
1028,1624
3329,4066
3815,2400
5371,3886
5893,599
2579,4636
2707,1096
5733,1670
1234,2984
1055,1079
1264,3456
1539,963
5447,992
6152,348
3816,1566
4808,1719
5029,1333
3923,2748
6267,1167
1119,3534
4876,4270
1079,453
1090,567
2106,498
1093,1283
1098,1914
5031,2251
1107,223
4898,4695
2228,1106
3311,687
4819,3400
1125,600
2509,1128
6115,121
1690,2301
3741,2302
2317,2540
4635,103
2214,1551
1143,1760
5038,2427
1147,778
5937,1100
5815,1365
1158,300
1159,1625
1161,310
2375,4745
1541,1060
2068,2508
5721,1263
5900,1692
1180,1370
1186,399
5781,99
1188,104
2741,1918
2084,100
3581,750
6035,906
1195,175
4753,399
1196,208
4953,1014
5489,975
2532,2340
3712,872
3188,1032
1227,564
2697,2343
4018,1599
5504,938
1235,300
1236,300
3529,1333
1248,296
6064,803
1255,136
1259,1095
4116,1004
4631,1533
4891,1059
5894,1287
1727,1616
5838,942
4825,1466
6329,2568
4156,900
1295,1056
4659,594
3503,3322
3024,2851
6255,1414
5083,234
2748,300
1323,300
1324,504
4503,1787
5333,960
4979,1333
4663,104
1515,1210
3415,789
3269,1220
1349,1588
4949,1773
1356,201
4912,105
5273,713
1365,600
2448,1772
4212,2316
5088,1656
2269,1565
4534,531
3186,1568
1384,686
3530,101
4859,344
5142,1700
2383,2973
2833,3988
3614,3326
4660,1965
5934,2379
5932,132
1414,230
1416,836
1707,2275
6022,1566
1428,317
1429,220
1430,648
6326,3487
2735,497
2048,2042
2924,44
1600,300
1461,300
2967,150
4070,204
4793,3632
5312,4980
1492,1274
1494,336
1497,3431
5752,300
5922,437
1508,300
2146,470
1512,1818
1521,841
6092,1860
1525,209
1862,1031
3147,1553
2040,2336
2922,1539
1530,1580
3666,1256
4735,604
5460,1356
1546,267
5211,348
5832,1605
5050,190
1893,437
6228,2440
3005,600
4517,1224
5400,300
1572,300
4834,2055
1616,1932
1582,406
5869,2133
3812,3296
4942,3711
1615,187
5220,401
5578,678
3497,1475
5283,428
4231,4311
1646,400
1653,183
1696,798
1691,33
5051,2163
3847,1980
4059,261
4339,3444
2323,1659
1704,704
2816,437
4539,1901
1912,3777
1745,729
3443,279
2755,666
4734,930
5559,1296
6192,868
1778,33
1781,147
3648,1611
1789,244
5976,320
1791,45
5440,801
3726,1067
4607,1512
1989,1260
3495,600
1841,300
2156,792
1843,300
1852,152
3181,600
2459,300
4029,511
1975,1414
3964,1246
3214,2604
2218,348
6189,883
3674,1240
2902,409
6302,342
5070,725
5817,901
2878,600
2884,2027
1934,227
2131,1979
3065,518
5618,948
4150,600
5379,781
4072,903
5964,300
3201,633
4178,687
2255,686
4689,526
2093,588
2023,509
5485,1075
3259,366
5852,417
4908,711
2664,112
3261,895
2056,0
3627,234
2071,1686
2087,663
2094,366
5954,434
4147,385
2097,285
2098,1267
5709,1815
2120,640
2125,236
2925,104
5533,991
2627,674
3522,50
2603,1180
2163,300
2166,551
5005,1284
2183,33
2190,663
4197,2804
2203,220
4800,883
6204,204
5951,589
2252,288
2253,300
3191,576
2278,366
2288,583
4932,690
3138,1381
2313,300
2329,119
6190,837
3941,1300
2372,300
2382,600
5491,567
5376,1070
5714,300
5580,1439
6245,300
2456,600
2455,805
2533,900
2460,75
3633,1175
2528,1167
2858,525
3731,600
2508,600
6271,363
2520,568
4432,889
5291,416
5236,267
3461,438
3675,1372
4902,425
2572,100
2581,366
5621,220
5478,762
2880,956
3589,251
3786,965
5874,300
2691,201
2694,228
3395,1224
2784,699
5717,600
2945,779
6036,1224
2861,300
3483,258
5771,1233
6314,1385
6016,249
2996,104
5883,2338
2953,300
2957,1713
4610,481
3465,776
3971,1941
5169,583
3017,456
4256,99
4507,50
5502,300
3043,501
5827,1053
6051,340
3069,300
5322,276
3103,201
4860,201
3703,368
5919,616
3125,567
4615,300
5655,164
3920,1268
5310,300
6180,523
6353,368
3208,108
3238,267
5436,1959
3336,883
4198,300
4223,472
5071,59
3346,662
4378,1125
3387,300
5909,1128
3406,103
6179,267
4081,316
3428,46
4951,350
5635,933
3460,300
5628,553
5426,234
5718,2130
4786,242
6373,1072
4667,432
3639,366
4896,496
4074,300
4722,60
6097,203
5235,600
5945,300
3748,216
3906,0
6324,99
4418,132
5812,1002
4333,300
5615,108
4044,0
4134,830
4073,1050
4084,243
4149,237
5419,0
4167,500
4271,474
6377,46
4310,300
4386,113
4498,213
4548,54
4850,308
4682,48
4691,300
5067,243
5738,159
5603,404
5184,246
4868,241
6112,55
4954,229
5756,500
5535,300
6047,300
5341,99
5971,464
5859,267
5770,103
6193,300
